text,label
David Gregory	NBC	NBC talk show moderator David Gregory said the president 's session with reporters was a way of expressing to the world that Washington prefers a peaceful resolution of the nuclear issue over use of force .,employee_of
"Irene Morgan Kirkaldy	90	Irene Morgan Kirkaldy , 90 , who died of Alzheimer 's disease Aug. 10 at her home in Gloucester , Va. , quietly changed history in 1944 when she refused to give up her seat on a crowded Greyhound bus to a white couple .",age
"Samsung	Samsung Electronics	The raid , which occurred in the same building where global technology giant Samsung Electronics , the flagship of the conglomerate , has its Seoul offices , came a day after investigators searched an office of Samsung Chairman Lee Kun-hee and seven other locations .",alternate_names
"Justice and Equality Movement	JEM	The leaders of two Darfur rebel groups , Justice and Equality Movement -LRB- JEM -RRB- and Sudan Liberation Army -LRB- SLA -RRB- , announced on Friday that their groups would not attend the peace talks to be held in Libya .",alternate_names
"Bradford Washburn	cartographer	Bradford Washburn , an explorer and cartographer who , as director of the Museum of Science in Boston , led a landmark mapping of the Grand Canyon , died on Wednesday at his home in Lexington , Mass. .",title
"Spencer Pratt	Speidi	Meanwhile , Miss Cavallari recently chatted with Dan Levy about her regrets of introducing Heidi and Spencer Pratt -LRB- aka Speidi -RRB- .",alternate_names
"International Monetary Fund	Albert Jaeger	The International Monetary Fund 's Europe official , Albert Jaeger , who has just completed a trip to Ukraine , said it was too early to judge the possible economic consequences of the crisis .",top_members/employees
"Raul Castro	Mariela	Besides Raul Castro , she is survived by their four children , Mariela , Deborah , Nilsa , and Alejandro , and eight grandchildren .",children
American Bankers Association	http://www.aba.com/default.htm	American Bankers Association : http://www.aba.com/default.htm,website
"David Gregory	NBC News	-- The former White House press secretary testified before the grand jury and at the trial that he had revealed Plame 's identity to two reporters -- John Dickerson , then of Time magazine , and NBC News 's David Gregory .",employee_of
"Tianjin Lions	CBL	Rong Lan , a teacher in Tianjin , a city of more than 10 million people about 150 kilometers -LRB- 90 miles -RRB- southeast of Beijing and home to the CBL 's Tianjin Lions , said the Chinese just do n't get baseball .",member_of
Raul Castro	President	Angolan President Jose Eduardo dos Santos and visiting Cuban President Raul Castro here on Tuesday discussed and analyzed bilateral cooperation in various sectors .,title
"Hong Kong Disneyland	Hong Kong Disneyland Cast Members ' Union	Separately , the South China Morning Post reported Wednesday that a survey conducted by the Hong Kong Disneyland Cast Members ' Union of 470 Hong Kong Disneyland workers said 63 percent were unhappy with management .",subsidiaries
"First vice president of Council of State	Council of Ministers	TITLES : First vice president of Council of State and Council of Ministers , Defense Minister , second secretary of Cuba 's Communist Party .",employee_of
"Chunghwa Telecom	CTC	Chunghwa Telecom Co -LRB- CTC -RRB- will actively tap overseas markets , with serving overseas Taiwanese business people as its main target , the chief executive officer of the partially government - controlled company said Sunday .",alternate_names
"Sean Parker	Facebook	Rating the applications `` is a huge shift in philosophy for Facebook , '' said Sean Parker , Causes ' chairman and a former Facebook executive who remains close to Zuckerberg .",employee_of
"Brandon McInerney	student	On Feb. 12 , another student , Brandon McInerney , 14 , shot him twice in the head at the back of the computer lab at their school , police say .",title
"Jo Ann Davis	lawmaker	US Republican lawmaker Jo Ann Davis , who represented Virginia in the House of Representatives , died Saturday after losing a battle with breast cancer , her office announced .",title
"Pascal Yoadimnadji	cerebral haemorrhage	Chad 's Prime Minister Pascal Yoadimnadji died in a Paris hospital during the night following a cerebral haemorrhage , the Chadian ambassador said Friday .",cause_of_death
"her	TLC	In a July interview with the Los Angeles Times , TLC President Eileen O'Neill said her first year as head of the network was `` heaven and hell '' in no small part because of the headaches surrounding the show .",employee_of
"Aerolineas Argentinas	Marsans	Argentina on Thursday announced it had regained control of the national flagship carrier Aerolineas Argentinas after signing a deal with the principal stakeholder , the Spanish group Marsans .",shareholders
"AAA	Patrick Raymond	AAA welcomes its new Communications Manager Patrick Raymond `` Rick '' T. Olivares -LRB- GS 81 , HS 85 -RRB- as the newest member of the AAA team .",top_members/employees
MAC	Mainland Affairs Council	The chairwoman of the Mainland Affairs Council -LRB- MAC -RRB- said Friday she felt deep regret that an ailing Taiwanese convict serving time in China was not allowed to return to his homeland for treatment and ended up dying in a Chiense prison .,alternate_names
"her	stand-in	Flowers ran in the Democratic primary for governor in 1966 when Wallace 's wife , Lurleen Wallace , was her husband 's stand-in because Alabama law at the time barred governors from running for a second term .",title
"OIC	Maldives	Among other OIC members are Iraq , Indonesia , Cote D'Ivoire , Pakistan , Sudan , Nigeria , Libya , Bangladesh , Palestine , Kuwait , Turkey , Mozambique , United Arab Emirates , Qatar , Morocco and Maldives .",members
"Dee Dee Myers	spokeswoman	US pleased with North Korean nuclear agreement President Bill Clinton 's top defense and foreign policy advisors were to gather later at the White House with Robert Gallucci , head of the US delegation on his return from the talks with North Korea in Geneva , Clinton 's spokeswoman Dee Dee Myers said .",title
"MF Global LLC	John Kilduff	`` Consumers can take some solace in the sell-off , but there are more supportive factors down the road here , '' said John Kilduff , senior vice president of risk management at MF Global LLC in New York .",top_members/employees
"American Beverage Association	Alliance	To fulfill the agreement reached with the Alliance for a Healthier Generation , the American Beverage Association has had to retrofit containers and vending machines because 20-ounce drinks no longer will be allowed in schools .",member_of
"Cathleen P. Black	President	Hearst Magazines President Cathleen P. Black has appointed Susan K. Reed as editor-in-chief of the U.S. edition of O , The Oprah Magazine .",title
RCI	www.RoyalCaribbeanFan.com	Visit www.RoyalCaribbeanFan.com and join the best community of RCI fans on the internet !,website
"He	Robin Lee Howell	He is survived by his wife of 63 years , Josephine Robinson McNair , of Columbia ; a son , Robert E. Jr. , of Columbia ; three daughters , Robin Lee Howell and Corinne Godshall , of Myrtle Beach , S.C. , and Claudia Crawford McNair , of Jamestown , S.C. ; six grandchildren ; and one great-grandchild .",children
Communist Party	China	China 's Communist Party leaders are clearly wrestling with this issue .,country_of_headquarters
"Deaver	Bethesda	Deaver , who had pancreatic cancer , died at his home in Bethesda , Maryland , according to a statement from the Deaver family that was issued by Edelman , the public relations firm he served as vice chairman .",city_of_death
"DMC	Mike Duggan	`` It pushes every hospital in this state a little closer to the edge , '' said CEO Mike Duggan , noting that about 35 percent of the DMC 's patients are enrolled in Medicaid , and the cuts will translate to $ 5 million in lost income for the medical center .",top_members/employees
"Focus on the Family	Peter Brandt	When you ask parents in a vague euphemistic way about comprehensive sex education , they will respond one way , '' said Peter Brandt , director of issue response at Focus on the Family , one of the groups that sponsored the poll . ''",top_members/employees
"Haifa University	Institute for Maritime Studies	This 45-foot-long craft was first discovered by researchers from Haifa University 's Institute for Maritime Studies and Texas A&M University 10 years ago , in a lagoon home to some 25 other sunken craft dating as far back as 2,000 years ago .",subsidiaries
"his	Kate	In light of Gosselin 's alleged `` erratic public behavior , unprofessional conduct and serial disregard for his contractual obligations , '' TLC on Sept. 29 announced the program would be relaunched in November as `` Kate Plus Eight , '' with Jon Gosselin taking a back seat role to single mother Kate and the eight kids .",spouse
